time_s,generated_a_bits,generated_b_bits,delivered_bits,delivered_step_bits,pool_a_bits,pool_b_bits
-324.0,0.0,0.0,0.0,0.0,0.0,0.0
-322.0,0.0,0.0,0.0,0.0,0.0,0.0
-320.0,0.0,0.0,0.0,0.0,0.0,0.0
-318.0,0.0,0.0,0.0,0.0,0.0,0.0
-316.0,0.0,0.0,0.0,0.0,0.0,0.0
-314.0,0.0,0.0,0.0,0.0,0.0,0.0
-312.0,0.0,0.0,0.0,0.0,0.0,0.0
-310.0,0.0,0.0,0.0,0.0,0.0,0.0
-308.0,0.0,0.0,0.0,0.0,0.0,0.0
-306.0,0.0,0.0,0.0,0.0,0.0,0.0
-304.0,0.0,0.0,0.0,0.0,0.0,0.0
-302.0,0.0,0.0,0.0,0.0,0.0,0.0
-300.0,0.0,0.0,0.0,0.0,0.0,0.0
-298.0,0.0,0.0,0.0,0.0,0.0,0.0
-296.0,0.0,0.0,0.0,0.0,0.0,0.0
-294.0,0.0,0.0,0.0,0.0,0.0,0.0
-292.0,0.0,0.0,0.0,0.0,0.0,0.0
-290.0,0.0,0.0,0.0,0.0,0.0,0.0
-288.0,0.0,0.0,0.0,0.0,0.0,0.0
-286.0,0.0,0.0,0.0,0.0,0.0,0.0
-284.0,0.0,0.0,0.0,0.0,0.0,0.0
-282.0,0.0,0.0,0.0,0.0,0.0,0.0
-280.0,0.0,0.0,0.0,0.0,0.0,0.0
-278.0,0.0,0.0,0.0,0.0,0.0,0.0
-276.0,0.0,0.0,0.0,0.0,0.0,0.0
-274.0,0.0,0.0,0.0,0.0,0.0,0.0
-272.0,0.0,0.0,0.0,0.0,0.0,0.0
-270.0,0.0,0.0,0.0,0.0,0.0,0.0
-268.0,0.0,0.0,0.0,0.0,0.0,0.0
-266.0,0.0,0.0,0.0,0.0,0.0,0.0
-264.0,0.0,0.0,0.0,0.0,0.0,0.0
-262.0,0.0,0.0,0.0,0.0,0.0,0.0
-260.0,0.0,0.0,0.0,0.0,0.0,0.0
-258.0,0.0,0.0,0.0,0.0,0.0,0.0
-256.0,0.0,0.0,0.0,0.0,0.0,0.0
-254.0,0.0,0.0,0.0,0.0,0.0,0.0
-252.0,0.0,0.0,0.0,0.0,0.0,0.0
-250.0,0.0,0.0,0.0,0.0,0.0,0.0
-248.0,0.0,0.0,0.0,0.0,0.0,0.0
-246.0,0.0,0.0,0.0,0.0,0.0,0.0
-244.0,0.0,0.0,0.0,0.0,0.0,0.0
-242.0,0.0,0.0,0.0,0.0,0.0,0.0
-240.0,0.0,0.0,0.0,0.0,0.0,0.0
-238.0,0.0,0.0,0.0,0.0,0.0,0.0
-236.0,0.0,0.0,0.0,0.0,0.0,0.0
-234.0,0.0,0.0,0.0,0.0,0.0,0.0
-232.0,0.0,0.0,0.0,0.0,0.0,0.0
-230.0,0.0,0.0,0.0,0.0,0.0,0.0
-228.0,0.0,0.0,0.0,0.0,0.0,0.0
-226.0,0.0,0.0,0.0,0.0,0.0,0.0
-224.0,4.383734595851573,0.0,0.0,0.0,4.383734595851573,0.0
-222.0,51.03873774582977,0.0,0.0,0.0,51.03873774582977,0.0
-220.0,175.71108954528142,0.0,0.0,0.0,175.71108954528142,0.0
-218.0,382.96722474333745,0.0,0.0,0.0,382.96722474333745,0.0
-216.0,677.541278123065,0.0,0.0,0.0,677.541278123065,0.0
-214.0,1064.343178814314,0.0,0.0,0.0,1064.343178814314,0.0
-212.0,1548.4671237871755,0.0,0.0,0.0,1548.4671237871755,0.0
-210.0,2135.2004388325704,0.0,0.0,0.0,2135.2004388325704,0.0
-208.0,2830.0328341193,0.0,0.0,0.0,2830.0328341193,0.0
-206.0,3638.6660599077163,0.0,0.0,0.0,3638.6660599077163,0.0
-204.0,4567.023966145586,0.0,0.0,0.0,4567.023966145586,0.0
-202.0,5621.262967409965,0.0,0.0,0.0,5621.262967409965,0.0
-200.0,6807.782911922155,0.0,0.0,0.0,6807.782911922155,0.0
-198.0,8133.238350071225,0.0,0.0,0.0,8133.238350071225,0.0
-196.0,9604.550193948919,0.0,0.0,0.0,9604.550193948919,0.0
-194.0,11228.917754723368,0.0,0.0,0.0,11228.917754723368,0.0
-192.0,13013.831139149454,0.0,0.0,0.0,13013.831139149454,0.0
-190.0,14967.083980005178,0.0,0.0,0.0,14967.083980005178,0.0
-188.0,17096.78646761302,0.0,0.0,0.0,17096.78646761302,0.0
-186.0,19411.37864069794,0.0,0.0,0.0,19411.37864069794,0.0
-184.0,21919.643884472534,0.0,0.0,0.0,21919.643884472534,0.0
-182.0,24630.722571832244,0.0,0.0,0.0,24630.722571832244,0.0
-180.0,27554.125769677303,0.0,0.0,0.0,27554.125769677303,0.0
-178.0,30699.748916419496,0.0,0.0,0.0,30699.748916419496,0.0
-176.0,34077.88535842727,0.0,0.0,0.0,34077.88535842727,0.0
-174.0,37699.23961224224,0.0,0.0,0.0,37699.23961224224,0.0
-172.0,41574.9401955728,0.0,0.0,0.0,41574.9401955728,0.0
-170.0,45716.55184302995,0.0,0.0,0.0,45716.55184302995,0.0
-168.0,50136.08689200601,0.0,0.0,0.0,50136.08689200601,0.0
-166.0,54846.015589687355,0.0,0.0,0.0,54846.015589687355,0.0
-164.0,59859.275033622274,0.0,0.0,0.0,59859.275033622274,0.0
-162.0,65189.276415245935,0.0,0.0,0.0,65189.276415245935,0.0
-160.0,70849.91018803009,0.0,0.0,0.0,70849.91018803009,0.0
-158.0,76855.54872927182,0.0,0.0,0.0,76855.54872927182,0.0
-156.0,83221.04600684458,0.0,0.0,0.0,83221.04600684458,0.0
-154.0,89961.7336994977,0.0,0.0,0.0,89961.7336994977,0.0
-152.0,97093.41315166795,0.0,0.0,0.0,97093.41315166795,0.0
-150.0,104632.34247162301,0.0,0.0,0.0,104632.34247162301,0.0
-148.0,112595.21800573387,0.0,0.0,0.0,112595.21800573387,0.0
-146.0,120999.1493427596,0.0,0.0,0.0,120999.1493427596,0.0
-144.0,129861.62692164157,0.0,0.0,0.0,129861.62692164157,0.0
-142.0,139200.4812363935,0.0,0.0,0.0,139200.4812363935,0.0
-140.0,149033.83255481272,0.0,0.0,0.0,149033.83255481272,0.0
-138.0,159380.0299972631,0.0,0.0,0.0,159380.0299972631,0.0
-136.0,170257.57876187653,0.0,0.0,0.0,170257.57876187653,0.0
-134.0,181685.0542383512,0.0,0.0,0.0,181685.0542383512,0.0
-132.0,193681.00173035386,0.0,0.0,0.0,193681.00173035386,0.0
-130.0,206263.82051374033,0.0,0.0,0.0,206263.82051374033,0.0
-128.0,219451.63100297123,0.0,0.0,0.0,219451.63100297123,0.0
-126.0,233262.12389092258,0.0,0.0,0.0,233262.12389092258,0.0
-124.0,247712.39027846587,0.0,0.0,0.0,247712.39027846587,0.0
-122.0,262818.732031143,0.0,0.0,0.0,262818.732031143,0.0
-120.0,278596.4519026871,0.0,0.0,0.0,278596.4519026871,0.0
-118.0,295059.6233604055,0.0,0.0,0.0,295059.6233604055,0.0
-116.0,312220.8405456741,0.0,0.0,0.0,312220.8405456741,0.0
-114.0,330090.9494117951,0.0,0.0,0.0,330090.9494117951,0.0
-112.0,348678.76180530473,0.0,0.0,0.0,348678.76180530473,0.0
-110.0,367990.7550942014,0.0,0.0,0.0,367990.7550942014,0.0
-108.0,388030.76088908303,0.0,0.0,0.0,388030.76088908303,0.0
-106.0,408799.6474334281,0.0,0.0,0.0,408799.6474334281,0.0
-104.0,430295.00132913573,0.0,0.0,0.0,430295.00132913573,0.0
-102.0,452510.8153727478,0.0,0.0,0.0,452510.8153727478,0.0
-100.0,475437.1903535515,0.0,0.0,0.0,475437.1903535515,0.0
-98.0,499060.0596415061,0.0,0.0,0.0,499060.0596415061,0.0
-96.0,523360.94619423145,0.0,0.0,0.0,523360.94619423145,0.0
-94.0,548316.7621540631,0.0,0.0,0.0,548316.7621540631,0.0
-92.0,573899.6614017054,0.0,0.0,0.0,573899.6614017054,0.0
-90.0,600076.9551997606,0.0,0.0,0.0,600076.9551997606,0.0
-88.0,626811.1003274454,0.0,0.0,0.0,626811.1003274454,0.0
-86.0,654059.7678290509,0.0,0.0,0.0,654059.7678290509,0.0
-84.0,681775.9986561877,0.0,0.0,0.0,681775.9986561877,0.0
-82.0,709908.4500999299,11.845280234549639,11.845280234549639,11.845280234549639,709896.6048196953,0.0
-80.0,738401.7340507281,73.86901711833093,73.86901711833093,62.02373688378129,738327.8650336098,0.0
-78.0,767196.8449049733,214.81758404333004,214.81758404333004,140.9485669249991,766982.0273209299,0.0
-76.0,796231.6715141478,439.2905908899312,439.2905908899312,224.47300684660115,795792.3809232578,0.0
-74.0,825441.5841369756,752.0569493167961,752.0569493167961,312.76635842686494,824689.5271876588,0.0
-72.0,854760.0841190295,1158.063042798551,1158.063042798551,406.00609348175476,853602.0210762309,0.0
-70.0,884119.5012029529,1662.44127760387,1662.44127760387,504.37823480531915,882457.0599253491,0.0
-68.0,913451.7211637874,2270.519022796764,2270.519022796764,608.0777451928941,911181.2021409906,0.0
-66.0,942688.9250289142,2987.827946071341,2987.827946071341,717.308923274577,939701.0970828428,0.0
-64.0,971764.3205881725,3820.1137506554624,3820.1137506554624,832.2858045841213,967944.2068375171,0.0
-62.0,1000612.8472687337,4773.346316587819,4773.346316587819,953.2325659323569,995839.5009521459,0.0
-60.0,1029171.8367133264,5853.730247321621,5853.730247321621,1080.3839307338021,1023318.1064660047,0.0
-58.0,1057381.6134645531,7067.715819765201,7067.715819765201,1213.9855724435793,1050313.897644788,0.0
-56.0,1085186.022870844,8422.010332457063,8422.010332457063,1354.294512691862,1076764.012538387,0.0
-54.0,1112532.876499011,9923.589842499005,9923.589842499005,1501.5795100419418,1102609.286656512,0.0
-52.0,1139374.3087511072,11579.711277032258,11579.711277032258,1656.1214345332537,1127794.597474075,0.0
-50.0,1165667.0418250675,13397.924899325184,13397.924899325184,1818.2136222929257,1152269.1169257422,0.0
-48.0,1191372.5594326186,15386.08710281934,15386.08710281934,1988.1622034941556,1175986.4723297993,0.0
-46.0,1216457.1926295261,17552.37349860557,17552.37349860557,2166.286395786232,1198904.8191309206,0.0
-44.0,1240892.1235997027,19905.292252614727,19905.292252614727,2352.9187540091552,1220986.831347088,0.0
-42.0,1264653.315189536,22453.697618132534,22453.697618132534,2548.405365517807,1242199.6175714035,0.0
-40.0,1287721.3753810152,25206.803596883117,25206.803596883117,2753.1059787505837,1262514.5717841322,0.0
-38.0,1310081.3667314332,28174.197647656612,28174.197647656612,2967.394050773495,1281907.1690837767,0.0
-36.0,1331722.571136168,31365.85434504568,31365.85434504568,3191.656697389066,1300356.7167911222,0.0
-34.0,1352638.2201556074,34792.148872046826,34792.148872046826,3426.294527001148,1317846.0712835607,0.0
-32.0,1372825.2006683575,38463.87020879989,38463.87020879989,3671.721336753064,1334361.3304595577,0.0
-30.0,1392283.744856962,42392.23385528772,42392.23385528772,3928.363646487829,1349891.5110016742,0.0
-28.0,1411017.1125845392,46588.893898093986,46588.893898093986,4196.660042806267,1364428.2186864452,0.0
-26.0,1429031.273159271,51065.95420000219,51065.95420000219,4477.060301908205,1377965.318959269,0.0
-24.0,1446334.5923764533,55835.97845599479,55835.97845599479,4770.024255992597,1390498.6139204586,0.0
-22.0,1462937.5296303746,60911.99881977061,60911.99881977061,5076.020363775824,1402025.530810604,0.0
