qber,gain,error_gain,double_click_gain,detection_rate_hz,error_rate_hz,rate_bits_per_pulse,rate_bits_per_second,eta_total_baseline,eta_total_faded,fading_factor,clipped,visible,time_s,cumulative_rate_integral_bits,distance_m,elevation_deg,atmospheric_path_m,eta_geometric,eta_atmospheric,eta_pointing,eta_optical
0.04036401362906354,3.2274543393790186e-05,1.3027301094187497e-06,4.034856482500645e-11,2576.9254939978428,104.01505576081021,3.5564141817145892e-06,284.2355607473748,0.0003027506322807165,0.0003027506322807165,1.0,False,True,140.53691398723294,1743074.526607125,1144661.0017142622,21.353277876497536,54376.25603393735,0.0038087246336308005,0.28591532867871616,0.7943282347242815,0.7
0.04106451628969787,3.154676618658489e-05,1.2954526939563054e-06,3.918976371528282e-11,2518.8169216683978,103.43399851061857,3.2003033043997786e-06,255.7744845818828,0.0002954726279627799,0.0002954726279627799,1.0,False,True,141.64350386114813,1743373.311431112,1151944.8446549242,21.141681538648584,54883.1310472865,0.003760802448806439,0.28259774335432936,0.7943282347242815,0.7
0.041781441505769436,3.083514574395406e-05,1.2883368382228919e-06,3.806682926366213e-11,2461.998368473366,102.86584081966973,2.8544218545214305e-06,228.1309642169713,0.000288356201568329,0.000288356201568329,1.0,False,True,142.7500937350634,1743641.0538658986,1159239.0427309237,20.932304222166305,55394.70011519734,0.0037137122725729808,0.27928846483252123,0.7943282347242815,0.7
0.042515202703831835,3.0139308392721035e-05,1.281378805669835e-06,3.69784966018582e-11,2406.4399988880873,102.3102843473359,2.5185603921278624e-06,201.28826080303853,0.00028139761590801737,0.00028139761590801737,1.0,False,True,143.85668360897859,1743878.6493489344,1166543.3908229887,20.725107364370494,55911.026825121095,0.0036674367918699442,0.2759877028869132,0.7943282347242815,0.7
0.0432662249715032,2.9458889789457082e-05,1.2745749530413688e-06,3.5923550893413654e-11,2352.112722311383,101.76703820185914,2.1925148392614417e-06,175.23006403150956,0.0002745932271107215,0.0002745932271107215,1.0,False,True,144.96327348289378,1744086.9750317372,1173857.688567023,20.520053207646406,56432.17626040177,0.003621959079036487,0.2726956670786143,0.7943282347242815,0.7
0.04403494538369856,2.87935347073982e-05,1.2679217282439087e-06,3.4900825238868204e-11,2298.988176052165,101.23581877022583,1.8760863519337114e-06,149.94048190283866,0.0002679394824917544,0.0002679394824917544,1.0,False,True,146.06986335680904,1744266.8902484505,1181181.7402241386,20.317104781377935,56958.21502613671,0.003577262584258933,0.2694125668813614,0.7943282347242815,0.7
0.04482181333535669,2.814289682572798e-05,1.2614156682389816e-06,3.390919866935483e-11,2247.038708504954,100.71634954993,1.5690811933489664e-06,125.40403059429008,0.00026143291844478277,0.00026143291844478277,1.0,False,True,147.17645323072423,1744419.236973134,1188515.354554599,20.116225884243914,57489.21127600079,0.003533331128038838,0.2661386118028743,0.7943282347242815,0.7
0.045627290880518236,2.7506638521410317e-05,1.2550533969616566e-06,3.294759422512102e-11,2196.2373625289956,100.20836098277266,1.2713106084922652e-06,101.60562443676719,0.0002550701583592848,0.0002550701583592848,1.0,False,True,148.28304310463943,1744544.8402659034,1195858.3446954929,19.917381066875205,58025.23474010923,0.0034901488936948436,0.26287401150214346,0.7943282347242815,0.7
0.04645185307747529,2.6884430663809358e-05,1.2488316232668438e-06,3.201497711569113e-11,2146.55785904991,99.71159029088633,9.825907002211676e-07,78.53056601182249,0.0002488479105659199,0.0002488479105659199,1.0,False,True,149.3896329785547,1744644.5087080414,1203210.528042084,19.720535614871,58566.356753852684,0.003447700419909348,0.2596189759032453,0.7943282347242815,0.7
0.047295988339767336,2.6275952412221648e-05,1.2427471389047164e-06,3.111035295834797e-11,2097.974580893873,99.22578131508487,7.02742306945718e-07,56.16453637560314,0.0002427629663110588,0.0002427629663110588,1.0,False,True,150.49622285246988,1744719.0348262254,1210571.7261326862,19.52565553217099,59112.65028778734,0.003405970593330557,0.2563737153053504,0.7943282347242815,0.7
0.04816019879269228,2.5680891016472225e-05,1.2367968165267677e-06,3.023276609178704e-11,2050.462556866426,98.75068435565919,4.315908819923139e-07,34.493585417375954,0.0002368121977619895,0.0002368121977619895,1.0,False,True,151.60281272638514,1744769.1955060074,1217941.7645369694,19.33270752478056,59664.18997858,0.003364944641239,0.25313844048910533,0.7943282347242815,0.7
0.04904500063498097,2.5098941620679015e-05,1.2309776077235526e-06,2.938129796185672e-11,2003.9974460842639,98.28605601570297,1.6896637472476142e-07,13.5041223584902,0.00023099255604384103,0.00023099255604384103,1.0,False,True,152.70940260030034,1744795.7523947053,1225320.4727476095,19.14165898484508,60221.05216105365,0.003324608124286527,0.24991336281929652,0.7943282347242815,0.7
0.04995092450516674,2.4529807070309805e-05,1.2252865410953504e-06,2.855506557645535e-11,1958.5555225699068,97.83165904706681,0.0,0.0,0.00022530106930946639,0.00022530106930946639,1.0,False,True,153.81599247421553,1744803.2241572344,1232707.6840751283,18.952477975069968,60783.31490131586,0.003284946929315351,0.24669869434407476,0.7943282347242815,0.7
0.05087851585218379,2.397319772259013e-05,1.2197207203563382e-06,2.7753220026684105e-11,1914.113660113928,97.38726219898801,0.0,0.0,0.0002197348408428665,0.0002197348408428665,1.0,False,True,154.9225823481308,1744803.2241572344,1240103.2355458864,18.765133213481487,61351.058031029424,0.0032459472622631083,0.24349464789056227,0.7943282347242815,0.7
0.05182833530961666,2.3428831260333255e-05,1.2142773224729807e-06,2.6974945071496665e-11,1870.6493174104132,96.95264006945243,0.0,0.0,0.00021429104719686553,0.00021429104719686553,1.0,False,True,156.029172222046,1744803.2241572344,1247506.9678030657,18.579594058524677,61924.36318284672,0.0032075956411598784,0.24030143715689367,0.7943282347242815,0.7
0.05280095907294457,2.289643250924701e-05,1.2089535958371888e-06,2.621945578318176e-11,1828.1405234700246,96.52757295933223,0.0,0.0,0.0002089669363655836,0.0002089669363655836,1.0,False,True,157.13576209596124,1744803.2241572344,1254918.725010625,18.395830494492728,62503.31382702075,0.0031698788892215862,0.23711927680078815,0.7943282347242815,0.7
0.053796979279046385,2.237573325875288e-05,1.2037468584745976e-06,2.548599725110243e-11,1786.565863313498,96.11184672932787,0.0,0.0,0.0002037598259920602,0.0002037598259920602,1.0,False,True,158.24235196987644,1744803.2241572344,1262338.3547600664,18.213813117283753,63087.99530922966,0.0031327841280443668,0.2339483825246097,0.7943282347242815,0.7
0.05481700438714379,2.186647208633856e-05,1.1986544962881781e-06,2.477384334120817e-11,1745.904463947266,95.70525265973122,0.0,0.0,0.00019866710161123798,0.00019866710161123798,1.0,False,True,159.34894184379164,1744803.2241572344,1269765.7079799485,18.03351312047949,63678.494889650894,0.0030962987709032674,0.23078897115688413,0.7943282347242815,0.7
0.055861659560238516,2.1368394185464285e-05,1.1936739613373861e-06,2.4082295508943683e-11,1706.1359806228263,95.30758731302603,0.0,0.0,0.00019368621492851028,0.00019368621492851028,1.0,False,True,160.4555317177069,1744803.2241572344,1277200.638848093,17.85490228174044,64274.901783302084,0.0030604105161582094,0.22764126073034233,0.7943282347242815,0.7
0.056931587046003436,2.0881251197024402e-05,1.1888027701528582e-06,2.3410681663256452e-11,1667.2405833799776,94.91865239932675,0.0,0.0,0.0001888146821338449,0.0001888146821338449,1.0,False,True,161.5621215916221,1744803.2241572344,1284643.0047063474,17.67795294951273,64877.30720169065,0.003025107340769903,0.22450547055642553,0.7943282347242815,0.7
0.05802744655595312,2.0404801044363416e-05,1.1840385020866546e-06,2.275835507950389e-11,1629.1989438738556,94.53825464465542,0.0,0.0,0.0001840500822514751,0.0001840500822514751,1.0,False,True,162.66871146553734,1744803.2241572344,1292092.6659778676,17.502638030040497,65485.80439579564,0.0029903774939275714,0.22138182129628645,0.7943282347242815,0.7
0.059149915641600895,1.993880777183078e-05,1.179378797697887e-06,2.212469335913808e-11,1591.992222484518,94.16620566204396,0.0,0.0,0.00017939005552500097,0.00017939005552500097,1.0,False,True,163.77530133945254,1744803.2241572344,1299549.486086796,17.328930974679203,66100.48870042714,0.0029562094907903042,0.2182705350282054,0.7943282347242815,0.7
0.060299690066152774,1.9483041386857994e-05,1.1748213571735643e-06,2.1509097434139506e-11,1555.602055707764,93.80232182544829,0.0,0.0,0.00017483230183773385,0.00017483230183773385,1.0,False,True,164.88189121336774,1744803.2241572344,1307013.331380336,17.156805767503283,66721.45757998874,0.0029225921063428814,0.2151718353114473,0.7943282347242815,0.7
0.06147748417013061,1.903727770553551e-05,1.1703639387844396e-06,2.091099061425374e-11,1520.0105438253913,93.4464241464571,0.0,0.0,0.0001703745791680591,0.0001703745791680591,1.0,False,True,165.988481087283,1744803.2241572344,1314484.0710530488,16.986236913203374,67348.8106756788,0.0028895143693674036,0.21208594724652585,0.7943282347242815,0.7
0.06268403122917243,1.8601298201651483e-05,1.1660043573754706e-06,2.0329817675151356e-11,1485.2002388518608,93.0983381537644,0.0,0.0,0.0001660147020794364,0.0001660147020794364,1.0,False,True,167.0950709611982,1744803.2241572344,1321961.57707338,16.817199425267034,67982.64985418154,0.0028569655565309376,0.20901309753177252,0.7943282347242815,0.7
